14916225@Onco@@@@@300f1012ntsdm@@@@@@Actiq for breakthrough cancer pain@@N02AB03@N02A@YES@FRAZER, PENNSYLVANIA@@@Fentanyl is a pure opioid agonist whose principal therapeutic action is analgesia. Other members of the class known as opioid agonists include substances such as morphine, oxycodone, hydromorphone, codeine, and hydrocodone.@@14916225@Indicated only for the management of breakthrough pain in patients with cancer who are already receiving and who are tolerant to opioid therapy for their underlying persistent cancer pain. Patients considered opioid tolerant are those who are taking at least 60 mg of oral morphine/day, at least 25 mcg of transdermal fentanyl/hour, at least 30 mg of oxycodone daily, at least 8 mg of oral hydromorphone daily or an equianalgesic dose of another opioid for a week or longer. This product must not be used in opioid non-tolerant patients because life-threatening hypoventilation could occur at any dose in patients not on a chronic regimen of opiates. September 2007: Dear Healthcare Professional letter issued to emphasise that it is not generic Actiq and ensure non-use in opioid non-tolerant patients or non-labelled indications.@@NO@@@NO REVIEW@@@@90% (MINIMUM CO-PAYMENT: EUR5, MAXIMUM CO-PAYMENT: EUR10)@@@@130@The initial dose of Actiq used should be 200 micrograms, titrating upwards as necessary through the range of available dosage strengths (200, 400, 600, 800, 1200 and 1600 micrograms). Patients should be carefully monitored until a dose is reached that provides adequate analgesia with acceptable side effects using a single dosage unit per episode of breakthrough pain. This is defined as the successful dose.@@@@@@@Must not be used in opioid non-tolerant patients; fentanyl is a Schedule II controlled substance; life-threatening hypoventilation can occur at any dose; contraindicated in acute or post-operative pain@LABEL@No@@@@@III@APPROVED@@@GKV@92 of 130 patients (71% achieved a successful dose during titration. The most successful doses were 400mcg (21%) and 800mcg (20%).@@@@@MONO@FENTANYL CITRATE@@@@@FENTANYL CITRATE||||@CEPHALON@@@@@CEPHALON||||@@@@@@|||||||||@Supportive Care@Cancer Pain@@@@Supportive Care|Cancer Pain||||||||@ACTIQ@@@@@ACTIQ||||@Opioid Analgesic@@@@@Opioid Analgesic||||@RESPONSE RATE@MAXIMUM TOLERATED DOSE@@@@@@@@@@@@@@DOUBLE-BLIND@PLACEBO-CONTROLLED@@@@@@Invalid Dosage Value Phase 1@@@@@@@@@30@1.1807@257.89@337.04@266.72@@@@@@@@@@@@@@@@@@@@@@@@@@8/15/2017@8.6@8.6@1526046@LOZENGE@EURO@@@@@@@@1600@MCG@1600 MCG@@@@@@@@@@@@@@@@@@@@@@@@92@Germany
14916235@Onco@@@@@300f1010ntsdm@@@@@@Actiq for breakthrough cancer pain@@N02AB03@N02A@YES@FRAZER, PENNSYLVANIA@@@Fentanyl is a pure opioid agonist whose principal therapeutic action is analgesia. Other members of the class known as opioid agonists include substances such as morphine, oxycodone, hydromorphone, codeine, and hydrocodone.@@14916235@Indicated for the management of breakthrough pain in patients already receiving maintenance opioid therapy for chronic cancer pain. Breakthrough pain is a transitory exacerbation of pain that occurs on a background of otherwise controlled persistent pain.@@NO@@@NO REVIEW@@@@100%@Licensed from Kyowa Hakko; supplied by Abbott. Acquired through US$444 mil. takeover of Anesta Corp in 2000.@@@130@The initial dose of Actiq used should be 200 micrograms, titrating upwards as necessary through the range of available dosage strengths (200, 400, 600, 800, 1200 and 1600 micrograms). Patients should be carefully monitored until a dose is reached that provides adequate analgesia with acceptable side effects using a single dosage unit per episode of breakthrough pain. This is defined as the successful dose.@EMA, August 2002@@@@@@Must not be used in opioid non-tolerant patients; fentanyl is a Schedule II controlled substance; life-threatening hypoventilation can occur at any dose; contraindicated in acute or post-operative pain@LABEL@No@@@@@III@APPROVED@@NO NICE REVIEW@NHS@92 of 130 patients (71% achieved a successful dose during titration. The most successful doses were 400mcg (21%) and 800mcg (20%).@@@@@MONO@FENTANYL CITRATE@@@@@FENTANYL CITRATE||||@CEPHALON@@@@@CEPHALON||||@@@@@@|||||||||@Supportive Care@Cancer Pain@@@@Supportive Care|Cancer Pain||||||||@ACTIQ@@@@@ACTIQ||||@Opioid Analgesic@@@@@Opioid Analgesic||||@RESPONSE RATE@MAXIMUM TOLERATED DOSE@@@@@@@@@@@@@@DOUBLE-BLIND@PLACEBO-CONTROLLED@@@@@@Invalid Dosage Value Phase 1@@@@@@@@@30@1.2961@210.41@@@@@@@@@@@@@@@@@@@@@@@@@@@@8/21/2017@7.01@7.01@2.69E+15@LOZENGE@GB£@@@@@@@@200@MCG@@@@@@@@@@@@@@@@@@@@@@@@@243@United Kingdom
14924251@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@-@-@-@TOKYO, JAPAN@@@Dacogen was approved by the U.S. Food and Drug Administration on May 2, 2006 and is indicated for the treatment of patients with MDS, including previously treated and untreated, de novo and secondary MDS of all French-American-British (FAB) subtypes (refractory anemia, refractory anemia with rings sideroblasts, refractory anemia with excess blasts, refractory anemia with excess blasts in transformation, chronic myelomonocytic leukemia), and Intermediate-1, Intermediate-2, and High-Risk International Prognostic Scoring System (IPSS) groups.@@14924251@-@@-@-@@NO REVIEW@@@@-@Dacogen for Injection was developed through a pivotal Phase 3 study by SuperGen and partnered to MGI  (acquired by Eisai Co., Ltd.). MGI subsequently sublicensed all Dacogen rights outside of North America to Janssen-Cilag, a Johnson & Johnson Company.@-@-@-@-@-@@@-@@@-@-@@-@-@@@-@II@@-@-@RESULTS PENDING@-@@@@-@DECITABINE@@@@@DECITABINE||||@EISAI@MGI PHARMA@SUPERGEN@@@EISAI|MGI PHARMA|SUPERGEN||@@@@@@|||||||||@Haematological Malignancy@Chronic Myeloid Leukaemia@@@@Haematological Malignancy|Chronic Myeloid Leukaemia||||||||@DACOGEN@@@@@DACOGEN||||@Anti-metabolite@Pyrimidine Analogue@@@@Anti-metabolite|Pyrimidine Analogue|||@-@@@@@@@@@@-@@@@@-@@@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14921692@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Nasalfent monotherapy@@N02AB03@N02A@-@READING, UNITED KINGDOM@@@Fentanyl is a synthetic opiate with a clinical potency of 50 to 100 times that of morphine. Its onset of action is rapid and its duration of action is short. In man, a single iv dose of 0.5-1 mg/70 kg body weight immediately produces a pronounced state of surgical analgesia, respiratory depression, bradycardia and other typical morphine-like effects. The duration of action of the peak effects is about 30 minutes. All potent morphine-like drugs produce relief from pain, ventilatory depression, emesis, constipation, physical dependence, certain vagal effects and varying degrees of sedation. Fentanyl, however, differs from morphine not only by its short duration of action but also by its lack of emetic effect and minimal hypotensive activity in animals. @@14921692@Long-term safety study@@-@-@@NO REVIEW@@@@-@All rights@-@NCT00459277@180@-@-@@@-@@12/1/2006@-@CPO4306FCNS@@-@-@@@III@III@@-@-@Completion due in February 2008.@-@@@@MONO@FENTANYL CITRATE@@@@@FENTANYL CITRATE||||@ARCHIMEDES PHARMA@@@@@ARCHIMEDES PHARMA||||@@@@@@|||||||||@Supportive Care@Cancer Pain@@@@Supportive Care|Cancer Pain||||||||@NASALFENT@@@@@NASALFENT||||@Opioid Analgesic@@@@@Opioid Analgesic||||@PAIN RELIEF@SAFETY@@@@@@@@@-@@@@@RANDOMISED@PLACEBO-CONTROLLED@CROSSOVER@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@INTRANASAL@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14916020@Onco@@@@@300f1224ntsdm@300f1225ntsdm@300f1226ntsdm@300f1227ntsdm@300f1228ntsdm@@Treatment is given every 2 weeks for 4 doses. Patients with CR/PR/SD may continue until PD or a max of 8 doses. All patients will complete 3 months of follow-up. Administration of XmAb2513 (0.3, 1.0, 3.0, 6.0, 9.0 , 12.0 mg/kg) IV over 2 hours. Initial dosing will occur using an accelerated dose escalation design. Dose escalation will be divided into two segments: the initial accelerated escalation phase and the standard escalation phase. During the initial accelerated dose escalation phase, dose escalation may occur after treatment of one patient per cohort provided that there is no DLT and no Grade 2 or greater, treatment-related toxicity. Treatment-related is defined as probably or possibly related to study drug. The dose escalation safety assessment period will include data from the first 4 weeks of treatment (2 doses or one cycle). SOURCE: clinicaltrials.gov@@-@-@-@-@2/1/2009@@@@14916020@Hodgkin's lymphoma and anaplastic large cell lymphoma@@-@-@@NO REVIEW@@@@-@-@-@NCT00606645@48@-@-@@@-@@12/1/2007@-@XmAb2513-01@@-@-@@@I@I@@-@-@Endpoint over 1 year.@-@@@@MONO@-@@@@@-||||@XENCOR@@@@@XENCOR||||@@@@@@|||||||||@Haematological Malignancy@Hodgkin's Lymphoma@@@@Haematological Malignancy|Hodgkin's Lymphoma||||||||@XMAB-2513@@@@@XMAB-2513||||@mAb@Humanised@CD30@@@mAb|Humanised|CD30||@MAXIMUM TOLERATED DOSE@@@@@@@@@@-@@@@@NON-RANDOMISED@OPEN-LABEL@SINGLE-ARM@@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14924409@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@NO LABELLED TRIAL@@@@YES@PETACH TIKVA, ISRAEL@@@@@14924409@Zanosar is indicated in the treatment of metastatic islet cell carcinoma of the pancreas. Responses have been obtained with both functional and nonfunctional carcinomas. Because of its inherent renal toxicity, therapy with this drug should be limited to patients with symptomatic or progressive metastatic disease.@@NO@@@NO REVIEW@@@@@Acquired through takeover of Sicor@@@@Daily Schedule—The recommended dose for daily intravenous administration is 500 mg/m2 of body surface area for five consecutive days every six weeks until maximum benefit or until treatment-limiting toxicity is observed. Dose escalation on this schedule is not recommended.@FDA, 7 May 1982@5/7/1982@@@@@Zanosar should be administered under the supervision of a physician experienced in the use of cancer chemotherapeutic agents. A patient need not be hospitalized but should haveaccess to a facility with laboratory and supportive resources sufficient to monitor drug tolerance and to protect and maintain a patient compromised by drug toxicity. Renal toxicity is dose-related and cumulative and may be severe or fatal. Other major toxicities are nausea and vomiting which may be severe and at times treatment-limiting. In addition, liver dysfunction, diarrhea, and haematological changes have been observed in some patients. Streptozocin is mutagenic. When administered parenterally, it has been found to be tumourigenic or carcinogenic in some rodents.@NO LABELLED TRIAL@No@N/A@@@@@APPROVED@@@MEDICARE@NO LABELLED TRIAL@@@@@@STREPTOZOCIN@@@@@STREPTOZOCIN||||@TEVA PHARMACEUTICAL@@@@@TEVA PHARMACEUTICAL||||@@@@@@|||||||||@Pancreatic Cancer@@@@@Pancreatic Cancer|||||||||@ZANOSAR@@@@@ZANOSAR||||@Alkylating Agent@Nitrosourea@@@@Alkylating Agent|Nitrosourea|||@@@@@@@@@@@METASTATIC@@@@@@@@@@@@Invalid Factory Price@@@@@@@@@1@1@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@INJECTION@US$@@@@@@@@1@G@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14922616@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@Gleevec 400MG PO twice daily with letrozole 2.5MG PO once daily@@L02BG04@L02B@-@BASEL, SWITZERLAND@2/1/2008@@The elimination of oestrogen-mediated stimulatory effects is a prerequisite for tumour response in cases where the growth of tumour tissue depends on the presence of oestrogens. In postmenopausal women, oestrogens are mainly derived from the action of the aromatase enzyme, which converts adrenal androgens - primarily androstenedione and testosterone - to oestrone (E1) and oestradiol (E2). The suppression of oestrogen biosynthesis in peripheral tissues and the cancer tissue itself can therefore be achieved by specifically inhibiting the aromatase enzyme. Letrozole is a non-steroidal aromatase inhibitor. It inhibits the aromatase enzyme by competitively binding to the haem of the cytochrome P450 subunit of the enzyme, resulting in a reduction of oestrogen biosynthesis in all tissues.@@14922616@Letrozole (Femara) Plus Imatinib Mesylate (Gleevec) for Postmenopausal Patients With ER and/or PR Positive Metastatic Breast Cancer@@-@-@@NO REVIEW@@@@-@-@-@NCT00338728@45@-@-@@@-@@10/1/2003@-@2003-0384@@-@-@@@II@II@@-@-@Trial registered. [Novartis, 16.06.2006]@-@@@@COMBO@LETROZOLE@IMATINIB MESYLATE@@@@LETROZOLE|IMATINIB MESYLATE|||@NOVARTIS@@@@@NOVARTIS||||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@FEMARA@GLEEVEC@GLIVEC@@@FEMARA|GLEEVEC|GLIVEC||@Hormone Antagonist@Aromatase Inhibitor@@@@Hormone Antagonist|Aromatase Inhibitor|||@RESPONSE RATE@@@@@@@@@@METASTATIC@@@@@NON-RANDOMISED@OPEN-LABEL@UNCONTROLLED@SINGLE-ARM@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14924546@Onco@@@@@300f1228ntsdm@300f1226ntsdm@300f1224ntsdm@300f1230ntsdm@300f1223ntsdm@@-@@L02AE02@L02A@-@-@@@This is a synthetic nonapeptide analogue of naturally occurring gonadotrophin releasing hormone (GnRH) which possesses greater potency than the natural hormone. It is a peptide and therefore unrelated to the steroids. Chronic administration results in an inhibition of gonadotrophin production and subsequent suppression of ovarian and testicular steroid secretion. This effect is reversible on discontinuation of therapy. Administration of leuprorelin acetate results in an initial increase in circulating levels of gonadotrophins which leads to a transient increase in gonadal steroid levels in both men and women. Continued administration of leuprorelin acetate results in a decrease of gonadotrophin and sex steroid levels. In men serum testosterone levels, initially raised in response to early luteinising hormone (LH) release, fall to castrate levels in about 2-4 weeks. Oestradiol levels will decrease to postmenopausal levels in premenopausal women within one month of initiating treatment.@@14924546@Multiple myeloma; enhance immune function following bone marrow transplant@@-@-@@NO REVIEW@@@@-@Abbott/Takeda joint venture TAP Pharmaceuticals dissolved. Abbott received rights to Lupron franchise; Takeda received the remaining organisation and pipeline - though Abbott receives payments based on TAP's current and future products. SOURCE: Takeda, 19@-@NCT00275262@80@-@-@@@-@@2/1/2006@-@-@@-@-@@@II@II@@-@-@RESULTS PENDING; expected completion in January 2010.@-@@@@-@LEUPROLIDE ACETATE@@@@@LEUPROLIDE ACETATE||||@ABBOTT@TAP PHARAMACEUTICALS@@@@ABBOTT|TAP PHARAMACEUTICALS|||@@@@@@|||||||||@Haematological Malignancy@Myeloma@@@@Haematological Malignancy|Myeloma||||||||@LUPRON DEPOT@@@@@LUPRON DEPOT||||@LH-RH Analog@@@@@LH-RH Analog||||@RESPONSE RATE@@@@@@@@@@-@@@@@RANDOMISED@DOUBLE-BLIND@PLACEBO-CONTROLLED@PARALLEL ASSIGNMENT@@@@Invalid Factory Price@@@@@-@-@@@@-@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@-@@@-@US$@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@244@United States
14923892@Onco@@@@@300f1010ntsdm@@@@@@142 urinary bladder carcinoma patients (69 CIS and 73 non-CIS) received doxorubicin and 143 with Theracys (70 CIS and 73 non-CIS).@@@@YES@PARIS, FRANCE@@@@@14923892@Indicated for intravesical use in the treatment of carcinoma in situ (CIS) in the absence of an associated invasive cancer of the bladder in the following situations: 1) primary treatment of CIS with or without papillary tumors after TUR, 2) secondary treatment of CIS in patients failing to respond or relapsing after intravesical therapy with other agents, 3) primary or secondary treatment of CIS for patients with medical contraindications to radical surgery. It is not indicated for the prevention of papillary tumors after TUR or for the treatment of papillary tumors occurring alone.@@@@@NO REVIEW@@@@100%@Sanofi Pasteur is a subsidiary of sanofi-aventis.@SECOND-LINE@@285@One dose consists of the intravesical instillation of 81 mg (dry weight) BCG. This dose is prepared by reconstituting the vial containing freeze-dried BCG with the contents of the vial containing diluent. The vial of reconstituted BCG is further diluted in 50 mL of sterile, preservative-free saline, for a total of 53 mL instillation volume.@@@@@@@TheraCys contains live, attenuated mycobacteria. Because of the potential risk for transmission, it should be prepared, handled, and disposed of as a biohazard material. BCG infections have been reported in health-care workers, primarily from exposures resulting from accidental needle sticks or skin lacerations during the preparation of BCG for administration. Nosocomial infections have been reported in immunosuppressed patients receiving parenteral drugs which were prepared in areas in which BCG was prepared. BCG is capable of dissemination when administered by the intravesical route, and serious infections, including fatal infections, have been reported in patients receiving intravesical BCG.@LABEL@No@@@@@III@APPROVED@@@NHS@Complete RR within 6 months was 33% and 71% with doxorubicin and Theracys respectively in the CIS population. DFS at 2 years was 23% and 51% respectively. Median DFS was 4.9 and 30 months respectively.@@@@@MONO@BACILLUS CALMETTE-GUERIN@@@@@BACILLUS CALMETTE-GUERIN||||@SANOFI-AVENTIS@SANOFI PASTEUR@@@@SANOFI-AVENTIS|SANOFI PASTEUR|||@@@@@@|||||||||@Bladder Cancer@@@@@Bladder Cancer|||||||||@THERACYS@@@@@THERACYS||||@Immunotherapy@@@@@Immunotherapy||||@RESPONSE RATE@DISEASE-FREE SURVIVAL@@@@@@@@@@@@@@RANDOMISED@MULTI-CENTRE@@@@@@Invalid Factory Price@@@@@@@@@1@1.299@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@INJECTION@GB£@@@@@@@@81@MG@@@@@@@@@@@@@@@@@@@@@@@@@243@United Kingdom
14921526@Onco@@@@@300f1037ntsdm@@@@@@NO LABELLED TRIAL@@L01CA04@L01C@YES@CASTRES, FRANCE@@@Navelbine is an antineoplastic drug of the vinca alkaloid family but unlike all the other vinca alkaloids, the catharantine moiety of vinorelbine has been structurally modified. At the molecular level, it acts on the dynamic equilibrium of tubulin in the microtubular apparatus of the cell. It inhibits tubulin polymerization and binds preferentially to mitotic microtubules, affecting axonal microtubules at high concentrations only. The induction of tubulin spiralization is less than that produced by vincristine. Navelbine blocks mitosis at G2-M, causing cell death in interphase or at the following mitosis.@@14921526@As a single agent or in combination for the first line treatment of stage 3 or 4 non small cell lung cancer. - Treatment of advanced breast cancer stage 3 and 4 relapsing after or refractory to an anthracycline containing regimen.@@YES@@@NO REVIEW@@@@@@@@@As a single agent: The recommended regimen is :First three administrations: 60mg/m² of body surface area, administered once weekly. Subsequent administrations: Beyond the third administration, it is recommended to increase the dose of Navelbine soft capsules to 80mg/m² once weekly except in those patients for whom the neutrophil count dropped once below 500/mm3 or more than once between 500 and 1000/mm3 during the first three administrations at 60mg/m².@1-Apr-04@4/1/2004@@@@@Vinorelbine should be administered in carefully adjusted doses by or under the supervision of a chemo-experienced physician. Patients treated with vinorelbine should be frequently monitored for myelosuppression both during and after therapy. Granulocytopaenia is dose-limiting. Granulocyte nadirs occur between 7 and 10 days after dosing with granulocyte count recovery usually within the following 7 to 14 days. Complete blood counts with differentials should be performed and results reviewed prior to administering each dose of vinorelthose@NO LABELLED TRIAL@No@EXPIRED@@@@@APPROVED@@NO REVIEW@SNS@NO LABELLED TRIAL@@@@@BOTH@VINORELBINE TARTRATE@CISPLATIN@@@@VINORELBINE TARTRATE|CISPLATIN|||@PIERRE FABRE@@@@@PIERRE FABRE||||@@@@@@|||||||||@Breast Cancer@@@@@Breast Cancer|||||||||@NAVELBINE@@@@@NAVELBINE||||@Plant Alkaloid@Vinca Alkaloids@@@@Plant Alkaloid|Vinca Alkaloids|||@@@@@@@@@@@ADVANCED@REFRACTORY@@@@@@@@@@@Invalid Dosage Value Phase 1@@@1@year@1 year@33701.12@33701.12@92.33@1@1.1511@67.8@105.84@73.36@@@@@@@@@@2.26@@@@@@@@@@@@@@@@8/4/2017@67.8@67.8@843797@CAPSULE@EURO@@@@@@@@30@MG@@@@@@@@@@@@@@@@@@@@@@@@@217@Spain
16384764@Onco@@@@@300f1008ntsdm@@@@@@Patients were treated with Gleevec 340 mg/m2/day, with no interruptions in the absence of dose limiting toxicity.@@L01XE01@L01X@@BASEL, SWITZERLAND@@@Imatinib mesylate is a protein-tyrosine kinase inhibitor that inhibits the bcr-abl tyrosine kinase, the constitutive abnormal tyrosine kinase created by the Philadelphia chromosome abnormality in CML. Imatinib inhibits proliferation and induces apoptosis in bcr-abl positive cell lines as well as fresh leukemic cells from Philadelphia chromosome positive chronic myeloid leukemia. Imatinib inhibits colony formation in assays using ex vivo peripheral blood and bone marrow samples from CML patients. In vivo, imatinib inhibits tumor growth of bcr-abl transfected murine myeloid cells as well as bcr-abl positive leukemia lines derived from CML patients in blast crisis. Imatinib is also an inhibitor of the receptor tyrosine kinases for platelet-derived growth factor (PDGF) and stem cell factor (SCF), c-kit, and inhibits PDGFand SCF-mediated cellular events. In vitro, imatinib inhibits proliferation and induces apoptosis in GIST cells, which express an activating c-kit mutation.@@16384764@Pediatric patients with newly diagnosed, Philadelphia-chromosome-positive, chronic myeloid leukemia (CML) in chronic phase.@@NA@@@@@@@REIMBURSEMENT RANGES FROM 100% TO 70% DEPENDING ON SUB-POPULATIONS@@FIRST-LINE@@51@Pediatric Patients with Ph+ CML: The recommended dose of Gleevec for children with newly diagnosed Ph+ CML is 340 mg/m2/day (not to exceed 600 mg).@@@@@@@Women of childbearing potential should be advised to avoid becoming pregnant.@@No@@PAEDIATRIC PATIENTS WITH NEWLY DIAGNOSED AND UNTREATED CML IN CHRONIC PHASE WERE TREATED WITH GLEEVEC@PAEDIATRIC@@II; STUDY 2108@APPROVED@@@NHI@@@@@@MONO@IMATINIB MESYLATE@@@@@IMATINIB MESYLATE||||@NOVARTIS@@@@@NOVARTIS||||@@@@@@|||||||||@Haematological Malignancy@Chronic Myeloid Leukaemia@@@@Haematological Malignancy|Chronic Myeloid Leukaemia||||||||@GLIVEC@@@@@GLIVEC||||@TK Inhibitor@bcr-abl@PDGF@SCF@@TK Inhibitor|bcr-abl|PDGF|SCF|@RESPONSE RATE@@@@@@@@@@CHRONIC PHASE@@@@@OPEN-LABEL@MULTI-CENTRE@SINGLE-ARM@@@1.2@m²@1748727.692@@@6.74@month@6.74 month@1748727.69@1748727.69@8530.22@1@0.0091@2090.74@2465.5@@@@@@@@@@@20.91@1@@mg/m²@340@1@@@@@@@@@@@8/30/2017@2090.74@2090.74@4291011F1028@TABLET@YEN@@@@@@@@100@MG@@@@@@@@@@@@@@@@@@@@@@@@2017-09-15T09:28:17.5370353Z@121@Japan
16382367@Onco@@@@@300f1014ntsdm@@@@@@@@M05BX04@M05B@@THOUSAND OAKS, CALIFORNIA@@@Denosumab is a fully human monoclonal antibody that specifically targets the receptor activator of nuclear factor kappa B ligand (“RANKL”), a key mediator of the cells responsible for bone breakdown. Denosumab is being studied across a range of conditions, including osteoporosis, treatment-induced bone loss, bone metastases, rheumatoid arthritis, and multiple myeloma.@@16382367@XGEVA is indicated for the treatment of adults and skeletally mature adolescents with giant cell tumour of bone that is unresectable or where surgical resection is likely to result in severe morbidity@@NO@@@NO REVIEW@@@@@Japanese rights licensed to Daiichi Sankyo for US$20 mil upfront and royalties in July 2007, and Daiichi Sankyo will pay US$150 mil of expected worldwide development costs through 2009.@@@@The recommended dose of Xgeva for the treatment of giant cell tumour of bone and hypercalcaemia of malignancy is 120 mg administered as a single subcutaneous injection once every 4 weeks into the thigh, abdomen or upper arm with a loading dose of 120 mg on days 8 and 15 of the initial 4-week treatment period.@Health Canada@@3/16/2012@@@@@@No@@@@@@APPROVED@@@RAMQ@@@@@@MONO@DENOSUMAB@@@@@DENOSUMAB||||@AMGEN@@@@@AMGEN||||@@@@@@|||||||||@Bone Metastases@@@@@Bone Metastases|||||||||@XGEVA@@@@@XGEVA||||@mAb@Human@RANK Ligand@@@mAb|Human|RANK Ligand||@@@@@@@@@@@RELAPSED@@@@@@@@@@1@1@4586.363257@@@6@month@6 month@4586.36@4586.36@25.13@1@0.7881@538.45@@@@@@@@@@@@4.49@28@1@mg@120@3@28@@mg@120@1@@@@@@7/19/2017@538.45@538.45@23681531@SOLUTION FOR INJECTION@C$@@@@@@@@120@MG@120 MG/1.7 ML@@@@@@@@@@@@@@@@@@@@@@@@49@Canada
16617145@Onco@@@@@300f1010ntsdm@@@@@@Ibrutinib will be supplied as hard gelatin 140-mg capsules for oral (PO) administration. Ibrutinib 420 mg (3 x 140-mg capsules) is administered orally once daily. The first dose will be delivered in the clinic on Day 1, after which subsequent dosing is typically on an outpatient basis. Ibrutinib will be dispensed to patients in bottles at each visit.Chlorambucil will be supplied as 2-mg tablets for PO administration. Chlorambucil is administered orally on Days 1 and 15 of each 28-day cycle. The starting dosage (Cycle 1) is 0.5 mg/kg. If well tolerated, the Chlorambucil dose can be increased starting at Cycle 2, with increments of 0.1 mg/kg on Day 1 of each cycle to a maximum of 0.8 mg/kg.@@L01XE27@L01X@@BEERSE, BELGIUM@5/1/2015@@Ibrutinib was designed to specifically target and selectively inhibit an enzyme called Bruton's tyrosine kinase (BTK). BTK is a key mediator of at least three critical B-cell pro-survival mechanisms occurring in parallel – regulating apoptosis, adhesion, and cell migration and homing. Through these multiple actions, BTK helps to direct malignant B-cells to lymphoid tissues, thus allowing access to a microenvironment necessary for survival.@@16617145@IMBRUVICA as a single agent is indicated for the treatment of adult patients with previously untreated chronic lymphocytic leukaemia@Both@NO@@@NO REVIEW@@@@100%@@FIRST-LINE@NCT01722487@269@420 mg taken orally once daily (three 140 mg capsules once daily); Treatment should continue until disease progression or no longer tolerated by the patient.@EMA, 26 May 2016@5/26/2016@12/29/2014@Yes@@3/1/2013@@PCYC-1115-CA@No@@@@ADULTS@III@APPROVED@@@NHS@@@@@@MONO@IBRUTINIB@@@@@IBRUTINIB||||@JANSSEN PHARMACEUTICAL@@@@@JANSSEN PHARMACEUTICAL||||@@@@@@|||||||||@Chronic Lymphocytic Leukaemia@@@@@Chronic Lymphocytic Leukaemia|||||||||@IMBRUVICA@@@@@IMBRUVICA||||@TK Inhibitor@@@@@TK Inhibitor||||@PROGRESSION FREE SURVIVAL@@@@@OVERALL SURVIVAL@OVERALL RESPONSE RATE@@@@@@@@@RANDOMISED@PARALLEL ASSIGNMENT@OPEN LABEL@@@1@1@Invalid Average Duration of Use@@@@@@@@@90@1.299@4599@@@@@@@@@@@@0.37@1@@mg@420@1@@@@@@@@@@@7/28/2017@51.1@51.1@2.83E+16@CAPSULE@GB£@@@@@@@@140@MG@140 MG@@@@@@@@@@@@@@@@@@@@@@@@243@United Kingdom
